,Name,NumberOfShots,Team
31,J. Tatum - tatumja01,236.0,BOS
25,K. Walker - walkeke02,219.0,BOS
23,M. Smart - smartma01,178.0,BOS
20,J. Brown - brownja02,172.0,BOS
33,G. Hayward - haywago01,92.0,BOS
22,S. Ojeleye - ojelese01,53.0,BOS
26,B. Wanamaker - wanambr01,49.0,BOS
29,D. Theis - theisda01,36.0,BOS
21,G. Williams - willigr01,34.0,BOS
24,C. Edwards - edwarca01,24.0,BOS
