,Name,NumberOfShots,Team
83,J. Clarkson - clarkjo01,169.0,CLE
84,K. Love - loveke01,146.0,CLE
89,C. Osman - osmande01,123.0,CLE
85,D. Garland - garlada01,105.0,CLE
86,C. Sexton - sextoco01,97.0,CLE
91,L. Nance - nancela02,56.0,CLE
97,K. Porter - porteke02,53.0,CLE
96,B. Knight - knighbr03,45.0,CLE
93,M. Dellavedova - dellama01,21.0,CLE
94,D. Exum - exumda01,15.0,CLE
