,Name,NumberOfShots,Team
101,T. Hardaway - hardati02,223.0,DAL
98,L. Dončić - doncilu01,187.0,DAL
108,S. Curry - curryse01,155.0,DAL
102,K. Porziņģis - porzikr01,151.0,DAL
105,D. Finney-Smith - finnedo01,125.0,DAL
112,M. Kleber - klebima01,124.0,DAL
107,D. Wright - wrighde01,48.0,DAL
109,J. Jackson - jacksju01,48.0,DAL
113,J. Brunson - brunsja01,43.0,DAL
104,T. Burke - burketr01,40.0,DAL
