,Name,NumberOfShots,Team
277,Jonas Valančiūnas,805.0,MEM
288,Jae Crowder,501.0,MEM
285,Gorgui Dieng,358.0,MEM
289,Brandon Clarke,349.0,MEM
292,Kyle Anderson,291.0,MEM
283,Ja Morant,263.0,MEM
290,Jaren Jackson,262.0,MEM
282,Dillon Brooks,245.0,MEM
291,De'Anthony Melton,224.0,MEM
294,Solomon Hill,172.0,MEM
