,Name,NumberOfShots,Team
65,Wendell Carter,405.0,CHI
73,Thaddeus Young,315.0,CHI
69,Lauri Markkanen,313.0,CHI
70,Zach LaVine,289.0,CHI
75,Tomáš Satoranský,254.0,CHI
74,Coby White,230.0,CHI
67,Kris Dunn,186.0,CHI
76,Ryan Arcidiacono,110.0,CHI
68,Chandler Hutchison,108.0,CHI
61,Daniel Gafford,106.0,CHI
