,Name,NumberOfShots,Team
515,LaMarcus Aldridge,392.0,SAS
518,Dejounte Murray,383.0,SAS
510,DeMar DeRozan,375.0,SAS
509,Rudy Gay,362.0,SAS
525,Trey Lyles,361.0,SAS
511,Derrick White,223.0,SAS
512,Jakob Poeltl,197.0,SAS
513,Jakob Poeltl,178.0,SAS
522,Lonnie Walker,139.0,SAS
508,Bryn Forbes,126.0,SAS
