,Name,NumberOfShots,Team
341,Robert Covington,523.0,MIN
334,Karl-Anthony Towns,378.0,MIN
332,Gorgui Dieng,358.0,MIN
355,Andrew Wiggins,274.0,MIN
344,Josh Okogie,268.0,MIN
345,Jarrett Culver,212.0,MIN
336,Juan Hernangómez,197.0,MIN
351,D'Angelo Russell,177.0,MIN
337,Shabazz Napier,158.0,MIN
347,Treveon Graham,150.0,MIN
