,Name,NumberOfShots,Team
397,Steven Adams,664.0,OKC
394,Shai Gilgeous-Alexander,449.0,OKC
400,Chris Paul,401.0,OKC
398,Danilo Gallinari,360.0,OKC
392,Nerlens Noel,329.0,OKC
395,Darius Bazley,293.0,OKC
402,Dennis Schröder,262.0,OKC
404,Hamidou Diallo,173.0,OKC
396,Mike Muscala,112.0,OKC
391,Abdel Nader,103.0,OKC
