,Name,NumberOfShots,Team
305,Bam Adebayo,931.0,MIA
304,Jimmy Butler,522.0,MIA
300,Jae Crowder,501.0,MIA
314,Kelly Olynyk,384.0,MIA
307,Tyler Herro,331.0,MIA
296,Duncan Robinson,290.0,MIA
303,Meyers Leonard,261.0,MIA
301,Goran Dragić,256.0,MIA
311,Derrick Jones,245.0,MIA
310,Kendrick Nunn,212.0,MIA
