,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
428486,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,720,BRK,Jump ball: J. Allen vs. D. Theis (S. Dinwiddie gains possession),0,BOS,,0,,,,,,,,,,,,,,,,,,,,,,,,J. Allen - allenja01,D. Theis - theisda01,S. Dinwiddie - dinwisp01,
428487,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,699,BRK,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by T. Waller-Prince),3,BOS,,0,S. Dinwiddie - dinwisp01,3-pt jump shot,make,26.0,T. Waller-Prince - princta02,,,,,,,,,,,,,,,,,,,,,,
428488,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,681,BRK,,3,BOS,D. Theis makes 2-pt jump shot from 13 ft (assist by K. Walker),2,D. Theis - theisda01,2-pt jump shot,make,13.0,K. Walker - walkeke02,,,,,,,,,,,,,,,,,,,,,,
428489,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,668,BRK,Turnover by J. Allen (lost ball; steal by M. Smart),3,BOS,,2,,,,,,,,,,,,,,,,,,,,J. Allen - allenja01,lost ball,steal,M. Smart - smartma01,,,,
428490,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,662,BRK,,3,BOS,J. Brown makes 3-pt jump shot from 26 ft,5,J. Brown - brownja02,3-pt jump shot,make,26.0,,,,,,,,,,,,,,,,,,,,,,,
428491,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,639,BRK,T. Waller-Prince misses 3-pt jump shot from 23 ft,3,BOS,,5,T. Waller-Prince - princta02,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,
428492,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,637,BRK,,3,BOS,Defensive rebound by K. Walker,5,,,,,,,,,,K. Walker - walkeke02,defensive,,,,,,,,,,,,,,,,
428493,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,633,BRK,,3,BOS,K. Walker misses 3-pt jump shot from 27 ft,5,K. Walker - walkeke02,3-pt jump shot,miss,27.0,,,,,,,,,,,,,,,,,,,,,,,
428494,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,631,BRK,,3,BOS,Offensive rebound by D. Theis,5,,,,,,,,,,D. Theis - theisda01,offensive,,,,,,,,,,,,,,,,
428495,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,630,BRK,,3,BOS,D. Theis makes 2-pt layup from 1 ft,7,D. Theis - theisda01,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,
428496,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,612,BRK,J. Allen makes 2-pt dunk from 2 ft (assist by C. LeVert),5,BOS,,7,J. Allen - allenja01,2-pt dunk,make,2.0,C. LeVert - leverca01,,,,,,,,,,,,,,,,,,,,,,
428497,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,594,BRK,,5,BOS,D. Theis makes 2-pt jump shot from 13 ft (assist by M. Smart),9,D. Theis - theisda01,2-pt jump shot,make,13.0,M. Smart - smartma01,,,,,,,,,,,,,,,,,,,,,,
428498,/boxscores/202003030BOS.html,regular,TD Garden Boston Massachusetts,March 3 2020,7:30 PM,BRK,1,586,BRK,Personal foul by J. Brown (drawn by J. Allen),5,BOS,,9,,,,,,,personal,J. Brown - brownja02,J. Allen - allenja01,,,,,,,,,,,,,,,,,,
