,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
133819,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,720,IND,Jump ball: M. Turner vs. J. Embiid (A. Horford gains possession),0,PHI,,0,,,,,,,,,,,,,,,,,,,,,,,,M. Turner - turnemy01,J. Embiid - embiijo01,A. Horford - horfoal01,
133820,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,706,IND,,0,PHI,J. Embiid misses 2-pt jump shot from 14 ft,0,J. Embiid - embiijo01,2-pt jump shot,miss,14.0,,,,,,,,,,,,,,,,,,,,,,,
133821,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,704,IND,Defensive rebound by M. Turner,0,PHI,,0,,,,,,,,,,M. Turner - turnemy01,defensive,,,,,,,,,,,,,,,,
133822,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,682,IND,Turnover by D. Sabonis (traveling),0,PHI,,0,,,,,,,,,,,,,,,,,,,,D. Sabonis - sabondo01,traveling,,,,,,
133823,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,664,IND,,0,PHI,F. Korkmaz misses 3-pt jump shot from 25 ft,0,F. Korkmaz - korkmfu01,3-pt jump shot,miss,25.0,,,,,,,,,,,,,,,,,,,,,,,
133824,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,658,IND,,0,PHI,Offensive rebound by B. Simmons,0,,,,,,,,,,B. Simmons - simmobe01,offensive,,,,,,,,,,,,,,,,
133825,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,658,IND,,0,PHI,B. Simmons misses 2-pt layup from 1 ft,0,B. Simmons - simmobe01,2-pt layup,miss,1.0,,,,,,,,,,,,,,,,,,,,,,,
133826,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,657,IND,Defensive rebound by D. Sabonis,0,PHI,,0,,,,,,,,,,D. Sabonis - sabondo01,defensive,,,,,,,,,,,,,,,,
133827,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,649,IND,M. Brogdon misses 2-pt jump shot from 17 ft,0,PHI,,0,M. Brogdon - brogdma01,2-pt jump shot,miss,17.0,,,,,,,,,,,,,,,,,,,,,,,
133828,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,646,IND,,0,PHI,Defensive rebound by T. Harris,0,,,,,,,,,,T. Harris - harrito02,defensive,,,,,,,,,,,,,,,,
133829,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,638,IND,,0,PHI,T. Harris makes 2-pt jump shot from 12 ft,2,T. Harris - harrito02,2-pt jump shot,make,12.0,,,,,,,,,,,,,,,,,,,,,,,
133830,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,619,IND,D. Sabonis makes 2-pt layup from 2 ft (assist by J. Lamb),2,PHI,,2,D. Sabonis - sabondo01,2-pt layup,make,2.0,J. Lamb - lambje01,,,,,,,,,,,,,,,,,,,,,,
133831,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,602,IND,,2,PHI,Shooting foul by J. Lamb (drawn by F. Korkmaz),2,,,,,,,shooting,J. Lamb - lambje01,F. Korkmaz - korkmfu01,,,,,,,,,,,,,,,,,,
133832,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,602,IND,,2,PHI,F. Korkmaz misses free throw 1 of 2,2,,,,,,,,,,,,,,,F. Korkmaz - korkmfu01,miss,1 of 2,,,,,,,,,,
133833,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,602,IND,,2,PHI,Offensive rebound by Team,2,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
133834,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,602,IND,,2,PHI,F. Korkmaz makes free throw 2 of 2,3,,,,,,,,,,,,,,,F. Korkmaz - korkmfu01,make,2 of 2,,,,,,,,,,
133835,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,588,IND,J. Lamb misses 2-pt jump shot from 14 ft,2,PHI,,3,J. Lamb - lambje01,2-pt jump shot,miss,14.0,,,,,,,,,,,,,,,,,,,,,,,
133836,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,586,IND,,2,PHI,Defensive rebound by B. Simmons,3,,,,,,,,,,B. Simmons - simmobe01,defensive,,,,,,,,,,,,,,,,
133837,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,581,IND,,2,PHI,B. Simmons makes 2-pt layup from 2 ft,5,B. Simmons - simmobe01,2-pt layup,make,2.0,,,,,,,,,,,,,,,,,,,,,,,
133838,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,566,IND,T. Warren makes 3-pt jump shot from 26 ft (assist by D. Sabonis),5,PHI,,5,T. Warren - warretj01,3-pt jump shot,make,26.0,D. Sabonis - sabondo01,,,,,,,,,,,,,,,,,,,,,,
133839,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,552,IND,,5,PHI,T. Harris misses 2-pt jump shot from 7 ft,5,T. Harris - harrito02,2-pt jump shot,miss,7.0,,,,,,,,,,,,,,,,,,,,,,,
133840,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,550,IND,Defensive rebound by M. Brogdon,5,PHI,,5,,,,,,,,,,M. Brogdon - brogdma01,defensive,,,,,,,,,,,,,,,,
133841,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,535,IND,M. Brogdon misses 2-pt jump shot from 11 ft (block by J. Embiid),5,PHI,,5,M. Brogdon - brogdma01,2-pt jump shot,miss,11.0,,J. Embiid - embiijo01,,,,,,,,,,,,,,,,,,,,,
133842,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,534,IND,Offensive rebound by Team,5,PHI,,5,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
133843,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,526,IND,J. Lamb makes 2-pt layup from 1 ft,7,PHI,,5,J. Lamb - lambje01,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,
133844,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,509,IND,,7,PHI,Shooting foul by M. Turner (drawn by J. Embiid),5,,,,,,,shooting,M. Turner - turnemy01,J. Embiid - embiijo01,,,,,,,,,,,,,,,,,,
133845,/boxscores/201911300PHI.html,regular,Wells Fargo Center Philadelphia Pennsylvania,November 30 2019,7:00 PM,PHI,1,509,IND,,7,PHI,J. Embiid makes free throw 1 of 2,6,,,,,,,,,,,,,,,J. Embiid - embiijo01,make,1 of 2,,,,,,,,,,
