,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
231755,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,720,HOU,Jump ball: I. Hartenstein vs. D. Favors (D. House gains possession),0,NOP,,0,,,,,,,,,,,,,,,,,,,,,,,,I. Hartenstein - harteis01,D. Favors - favorde01,D. House - houseda01,
231756,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,703,HOU,E. Gordon makes 3-pt jump shot from 26 ft (assist by P. Tucker),3,NOP,,0,E. Gordon - gordoer01,3-pt jump shot,make,26.0,P. Tucker - tuckepj01,,,,,,,,,,,,,,,,,,,,,,
231757,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,685,HOU,,3,NOP,L. Ball makes 3-pt jump shot from 27 ft,3,L. Ball - balllo01,3-pt jump shot,make,27.0,,,,,,,,,,,,,,,,,,,,,,,
231758,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,670,HOU,D. House makes 2-pt jump shot from 12 ft,5,NOP,,3,D. House - houseda01,2-pt jump shot,make,12.0,,,,,,,,,,,,,,,,,,,,,,,
231759,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,655,HOU,,5,NOP,D. Favors makes 2-pt jump shot from 9 ft (assist by L. Ball),5,D. Favors - favorde01,2-pt jump shot,make,9.0,L. Ball - balllo01,,,,,,,,,,,,,,,,,,,,,,
231760,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,647,HOU,Turnover by E. Gordon (out of bounds lost ball),5,NOP,,5,,,,,,,,,,,,,,,,,,,,E. Gordon - gordoer01,out of bounds lost ball,,,,,,
231761,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,627,HOU,,5,NOP,J. Holiday makes 3-pt jump shot from 25 ft (assist by J. Redick),8,J. Holiday - holidjr01,3-pt jump shot,make,25.0,J. Redick - redicjj01,,,,,,,,,,,,,,,,,,,,,,
231762,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,613,HOU,P. Tucker misses 3-pt jump shot from 26 ft,5,NOP,,8,P. Tucker - tuckepj01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,
231763,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,610,HOU,,5,NOP,Defensive rebound by D. Favors,8,,,,,,,,,,D. Favors - favorde01,defensive,,,,,,,,,,,,,,,,
231764,/boxscores/201912290NOP.html,regular,Smoothie King Center New Orleans Louisiana,December 29 2019,8:00 PM,NOP,1,602,HOU,,5,NOP,L. Ball misses 2-pt jump shot from 19 ft,8,L. Ball - balllo01,2-pt jump shot,miss,19.0,,,,,,,,,,,,,,,,,,,,,,,
