,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
54992,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,720,MIA,Jump ball: B. Adebayo vs. A. Baynes (J. Butler gains possession),0,PHO,,0,,,,,,,,,,,,,,,,,,,,,,,,B. Adebayo - adebaba01,A. Baynes - baynear01,J. Butler - butleji01,
54993,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,699,MIA,J. Butler makes 2-pt jump shot from 4 ft,2,PHO,,0,J. Butler - butleji01,2-pt jump shot,make,4.0,,,,,,,,,,,,,,,,,,,,,,,
54994,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,680,MIA,,2,PHO,A. Baynes makes 3-pt jump shot from 26 ft (assist by D. Booker),3,A. Baynes - baynear01,3-pt jump shot,make,26.0,D. Booker - bookede01,,,,,,,,,,,,,,,,,,,,,,
54995,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,667,MIA,K. Nunn makes 2-pt jump shot from 4 ft,4,PHO,,3,K. Nunn - nunnke01,2-pt jump shot,make,4.0,,,,,,,,,,,,,,,,,,,,,,,
54996,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,651,MIA,,4,PHO,Personal foul by J. Butler (drawn by D. ari),3,,,,,,,personal,J. Butler - butleji01,D. Šarić - saricda01,,,,,,,,,,,,,,,,,,
54997,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,645,MIA,,4,PHO,D. ari misses 3-pt jump shot from 26 ft,3,D. Šarić - saricda01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,
54998,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,642,MIA,Defensive rebound by J. Butler,4,PHO,,3,,,,,,,,,,J. Butler - butleji01,defensive,,,,,,,,,,,,,,,,
54999,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,629,MIA,K. Nunn makes 2-pt layup from 1 ft (assist by B. Adebayo),6,PHO,,3,K. Nunn - nunnke01,2-pt layup,make,1.0,B. Adebayo - adebaba01,,,,,,,,,,,,,,,,,,,,,,
55000,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,620,MIA,,6,PHO,Shooting foul by D. Robinson (drawn by K. Oubre),3,,,,,,,shooting,D. Robinson - robindu01,K. Oubre - oubreke01,,,,,,,,,,,,,,,,,,
55001,/boxscores/201911070PHO.html,regular,Talking Stick Resort Arena Phoenix Arizona,November 7 2019,9:00 PM,MIA,1,620,MIA,,6,PHO,K. Oubre misses free throw 1 of 2,3,,,,,,,,,,,,,,,K. Oubre - oubreke01,miss,1 of 2,,,,,,,,,,
