,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
38647,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,720,PHO,Jump ball: A. Baynes vs. J. Jackson (J. Morant gains possession),0,MEM,,0,,,,,,,,,,,,,,,,,,,,,,,,A. Baynes - baynear01,J. Jackson - jacksja02,J. Morant - moranja01,
38648,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,703,PHO,,0,MEM,D. Brooks misses 3-pt jump shot from 26 ft,0,D. Brooks - brookdi01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,
38649,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,702,PHO,Defensive rebound by Team,0,MEM,,0,,,,,,,,,,Team,defensive,,,,,,,,,,,,,,,,
38650,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,684,PHO,D. Booker makes 2-pt jump shot from 16 ft,2,MEM,,0,D. Booker - bookede01,2-pt jump shot,make,16.0,,,,,,,,,,,,,,,,,,,,,,,
38651,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,659,PHO,,2,MEM,J. Valaninas misses 2-pt hook shot from 6 ft,0,J. Valančiūnas - valanjo01,2-pt hook shot,miss,6.0,,,,,,,,,,,,,,,,,,,,,,,
38652,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,656,PHO,Defensive rebound by R. Rubio,2,MEM,,0,,,,,,,,,,R. Rubio - rubiori01,defensive,,,,,,,,,,,,,,,,
38653,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,651,PHO,Shooting foul by J. Valaninas (drawn by A. Baynes),2,MEM,,0,,,,,,,shooting,J. Valančiūnas - valanjo01,A. Baynes - baynear01,,,,,,,,,,,,,,,,,,
38654,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,651,PHO,Offensive rebound by Team,2,MEM,,0,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
38655,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,651,PHO,A. Baynes misses free throw 1 of 2,2,MEM,,0,,,,,,,,,,,,,,,A. Baynes - baynear01,miss,1 of 2,,,,,,,,,,
38656,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,651,PHO,A. Baynes makes free throw 2 of 2,3,MEM,,0,,,,,,,,,,,,,,,A. Baynes - baynear01,make,2 of 2,,,,,,,,,,
38657,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,637,PHO,,3,MEM,J. Valaninas makes 3-pt jump shot from 23 ft (assist by J. Morant),3,J. Valančiūnas - valanjo01,3-pt jump shot,make,23.0,J. Morant - moranja01,,,,,,,,,,,,,,,,,,,,,,
38658,/boxscores/201911020MEM.html,regular,FedEx Forum Memphis Tennessee,November 2 2019,8:00 PM,PHO,1,619,PHO,K. Oubre makes 2-pt jump shot from 7 ft (assist by A. Baynes),5,MEM,,3,K. Oubre - oubreke01,2-pt jump shot,make,7.0,A. Baynes - baynear01,,,,,,,,,,,,,,,,,,,,,,
