,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
510595,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,720,IND,Jump ball: M. Turner vs. B. Adebayo (G. Dragi gains possession),0,MIA,,0,,,,,,,,,,,,,,,,,,,,,,,,M. Turner - turnemy01,B. Adebayo - adebaba01,G. Dragić - dragigo01,
510596,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,702,IND,,0,MIA,D. Robinson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),3,D. Robinson - robindu01,3-pt jump shot,make,26.0,B. Adebayo - adebaba01,,,,,,,,,,,,,,,,,,,,,,
510597,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,680,IND,J. Holiday misses 2-pt layup from 2 ft (block by D. Robinson),0,MIA,,3,J. Holiday - holidju01,2-pt layup,miss,2.0,,D. Robinson - robindu01,,,,,,,,,,,,,,,,,,,,,
510598,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,677,IND,Offensive rebound by J. Holiday,0,MIA,,3,,,,,,,,,,J. Holiday - holidju01,offensive,,,,,,,,,,,,,,,,
510599,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,676,IND,Shooting foul by J. Crowder (drawn by M. Brogdon),0,MIA,,3,,,,,,,shooting,J. Crowder - crowdja01,M. Brogdon - brogdma01,,,,,,,,,,,,,,,,,,
510600,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,676,IND,M. Brogdon makes free throw 1 of 2,1,MIA,,3,,,,,,,,,,,,,,,M. Brogdon - brogdma01,make,1 of 2,,,,,,,,,,
510601,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,676,IND,M. Brogdon makes free throw 2 of 2,2,MIA,,3,,,,,,,,,,,,,,,M. Brogdon - brogdma01,make,2 of 2,,,,,,,,,,
510602,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,663,IND,,2,MIA,Turnover by B. Adebayo (lost ball; steal by M. Brogdon),3,,,,,,,,,,,,,,,,,,,,B. Adebayo - adebaba01,lost ball,steal,M. Brogdon - brogdma01,,,,
510603,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,657,IND,Turnover by V. Oladipo (bad pass; steal by J. Crowder),2,MIA,,3,,,,,,,,,,,,,,,,,,,,V. Oladipo - oladivi01,bad pass,steal,J. Crowder - crowdja01,,,,
510604,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,642,IND,,2,MIA,J. Butler misses 3-pt jump shot from 23 ft,3,J. Butler - butleji01,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,
510605,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,642,IND,,2,MIA,Offensive rebound by Team,3,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
510606,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,629,IND,,2,MIA,B. Adebayo misses 2-pt jump shot from 11 ft,3,B. Adebayo - adebaba01,2-pt jump shot,miss,11.0,,,,,,,,,,,,,,,,,,,,,,,
510607,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,624,IND,Defensive rebound by J. Holiday,2,MIA,,3,,,,,,,,,,J. Holiday - holidju01,defensive,,,,,,,,,,,,,,,,
510608,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,619,IND,V. Oladipo misses 2-pt layup from 2 ft,2,MIA,,3,V. Oladipo - oladivi01,2-pt layup,miss,2.0,,,,,,,,,,,,,,,,,,,,,,,
510609,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,618,IND,Offensive rebound by J. Holiday,2,MIA,,3,,,,,,,,,,J. Holiday - holidju01,offensive,,,,,,,,,,,,,,,,
510610,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,608,IND,M. Turner makes 2-pt jump shot from 10 ft (assist by M. Brogdon),4,MIA,,3,M. Turner - turnemy01,2-pt jump shot,make,10.0,M. Brogdon - brogdma01,,,,,,,,,,,,,,,,,,,,,,
510611,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,593,IND,,4,MIA,J. Butler makes 2-pt layup from 1 ft (assist by G. Dragi),5,J. Butler - butleji01,2-pt layup,make,1.0,G. Dragić - dragigo01,,,,,,,,,,,,,,,,,,,,,,
510612,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,578,IND,T. Warren misses 2-pt jump shot from 4 ft,4,MIA,,5,T. Warren - warretj01,2-pt jump shot,miss,4.0,,,,,,,,,,,,,,,,,,,,,,,
510613,/boxscores/202008220MIA.html,playoff,The Arena Bay Lake Florida,August 22 2020,3:30 PM,MIA,1,576,IND,,4,MIA,Defensive rebound by J. Butler,5,,,,,,,,,,J. Butler - butleji01,defensive,,,,,,,,,,,,,,,,
