,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
70410,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,720,OKC,Jump ball: S. Adams vs. D. Sabonis (S. Gilgeous-Alexander gains possession),0,IND,,0,,,,,,,,,,,,,,,,,,,,,,,,S. Adams - adamsst01,D. Sabonis - sabondo01,S. Gilgeous-Alexander - gilgesh01,
70411,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,697,OKC,S. Adams misses 2-pt jump shot from 6 ft,0,IND,,0,S. Adams - adamsst01,2-pt jump shot,miss,6.0,,,,,,,,,,,,,,,,,,,,,,,
70412,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,694,OKC,Offensive rebound by S. Gilgeous-Alexander,0,IND,,0,,,,,,,,,,S. Gilgeous-Alexander - gilgesh01,offensive,,,,,,,,,,,,,,,,
70413,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,684,OKC,S. Adams misses 2-pt layup from 1 ft,0,IND,,0,S. Adams - adamsst01,2-pt layup,miss,1.0,,,,,,,,,,,,,,,,,,,,,,,
70414,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,679,OKC,,0,IND,Defensive rebound by J. Sampson,0,,,,,,,,,,J. Sampson - sampsja02,defensive,,,,,,,,,,,,,,,,
70415,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,662,OKC,,0,IND,D. Sabonis misses 2-pt hook shot from 6 ft,0,D. Sabonis - sabondo01,2-pt hook shot,miss,6.0,,,,,,,,,,,,,,,,,,,,,,,
70416,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,660,OKC,Defensive rebound by D. Gallinari,0,IND,,0,,,,,,,,,,D. Gallinari - gallida01,defensive,,,,,,,,,,,,,,,,
70417,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,654,OKC,D. Gallinari misses 3-pt jump shot from 26 ft,0,IND,,0,D. Gallinari - gallida01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,
70418,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,652,OKC,,0,IND,Defensive rebound by J. Sampson,0,,,,,,,,,,J. Sampson - sampsja02,defensive,,,,,,,,,,,,,,,,
70419,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,646,OKC,,0,IND,M. Brogdon makes 2-pt jump shot from 17 ft,2,M. Brogdon - brogdma01,2-pt jump shot,make,17.0,,,,,,,,,,,,,,,,,,,,,,,
70420,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,629,OKC,S. Adams misses 2-pt dunk from 2 ft,0,IND,,2,S. Adams - adamsst01,2-pt dunk,miss,2.0,,,,,,,,,,,,,,,,,,,,,,,
70421,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,628,OKC,,0,IND,Defensive rebound by M. Brogdon,2,,,,,,,,,,M. Brogdon - brogdma01,defensive,,,,,,,,,,,,,,,,
70422,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,624,OKC,,0,IND,A. Holiday misses 3-pt jump shot from 26 ft,2,A. Holiday - holidaa01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,
70423,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,620,OKC,Defensive rebound by H. Diallo,0,IND,,2,,,,,,,,,,H. Diallo - diallha01,defensive,,,,,,,,,,,,,,,,
70424,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,609,OKC,S. Gilgeous-Alexander misses 2-pt jump shot from 5 ft,0,IND,,2,S. Gilgeous-Alexander - gilgesh01,2-pt jump shot,miss,5.0,,,,,,,,,,,,,,,,,,,,,,,
70425,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,609,OKC,,0,IND,Defensive rebound by A. Holiday,2,,,,,,,,,,A. Holiday - holidaa01,defensive,,,,,,,,,,,,,,,,
70426,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,605,OKC,,0,IND,Shooting foul by H. Diallo (drawn by A. Holiday),2,,,,,,,shooting,H. Diallo - diallha01,A. Holiday - holidaa01,,,,,,,,,,,,,,,,,,
70427,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,605,OKC,,0,IND,A. Holiday makes free throw 1 of 2,3,,,,,,,,,,,,,,,A. Holiday - holidaa01,make,1 of 2,,,,,,,,,,
70428,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,605,OKC,,0,IND,A. Holiday makes free throw 2 of 2,4,,,,,,,,,,,,,,,A. Holiday - holidaa01,make,2 of 2,,,,,,,,,,
70429,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,597,OKC,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,0,IND,,4,S. Gilgeous-Alexander - gilgesh01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,
70430,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,594,OKC,,0,IND,Defensive rebound by T. Warren,4,,,,,,,,,,T. Warren - warretj01,defensive,,,,,,,,,,,,,,,,
70431,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,583,OKC,,0,IND,M. Brogdon makes 2-pt jump shot from 18 ft,6,M. Brogdon - brogdma01,2-pt jump shot,make,18.0,,,,,,,,,,,,,,,,,,,,,,,
70432,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,569,OKC,S. Adams makes 2-pt jump shot from 8 ft (assist by C. Paul),2,IND,,6,S. Adams - adamsst01,2-pt jump shot,make,8.0,C. Paul - paulch01,,,,,,,,,,,,,,,,,,,,,,
70433,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,553,OKC,,2,IND,D. Sabonis misses 2-pt layup from 4 ft,6,D. Sabonis - sabondo01,2-pt layup,miss,4.0,,,,,,,,,,,,,,,,,,,,,,,
70434,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,551,OKC,Defensive rebound by S. Adams,2,IND,,6,,,,,,,,,,S. Adams - adamsst01,defensive,,,,,,,,,,,,,,,,
70435,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,534,OKC,H. Diallo misses 3-pt jump shot from 24 ft,2,IND,,6,H. Diallo - diallha01,3-pt jump shot,miss,24.0,,,,,,,,,,,,,,,,,,,,,,,
70436,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,529,OKC,,2,IND,Defensive rebound by D. Sabonis,6,,,,,,,,,,D. Sabonis - sabondo01,defensive,,,,,,,,,,,,,,,,
70437,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,520,OKC,,2,IND,T. Warren makes 2-pt jump shot from 16 ft (assist by M. Brogdon),8,T. Warren - warretj01,2-pt jump shot,make,16.0,M. Brogdon - brogdma01,,,,,,,,,,,,,,,,,,,,,,
70438,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,494,OKC,D. Gallinari makes 2-pt jump shot from 10 ft,4,IND,,8,D. Gallinari - gallida01,2-pt jump shot,make,10.0,,,,,,,,,,,,,,,,,,,,,,,
70439,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,479,OKC,,4,IND,D. Sabonis misses 2-pt layup from 2 ft,8,D. Sabonis - sabondo01,2-pt layup,miss,2.0,,,,,,,,,,,,,,,,,,,,,,,
70440,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,479,OKC,,4,IND,Offensive rebound by D. Sabonis,8,,,,,,,,,,D. Sabonis - sabondo01,offensive,,,,,,,,,,,,,,,,
70441,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,479,OKC,,4,IND,D. Sabonis misses 2-pt layup from 1 ft,8,D. Sabonis - sabondo01,2-pt layup,miss,1.0,,,,,,,,,,,,,,,,,,,,,,,
70442,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,478,OKC,Defensive rebound by S. Adams,4,IND,,8,,,,,,,,,,S. Adams - adamsst01,defensive,,,,,,,,,,,,,,,,
70443,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,469,OKC,S. Adams makes 2-pt layup from 2 ft (assist by C. Paul),6,IND,,8,S. Adams - adamsst01,2-pt layup,make,2.0,C. Paul - paulch01,,,,,,,,,,,,,,,,,,,,,,
70444,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,453,OKC,,6,IND,T. Warren makes 2-pt jump shot from 8 ft,10,T. Warren - warretj01,2-pt jump shot,make,8.0,,,,,,,,,,,,,,,,,,,,,,,
70445,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,440,OKC,D. Gallinari makes 2-pt jump shot from 18 ft (assist by C. Paul),8,IND,,10,D. Gallinari - gallida01,2-pt jump shot,make,18.0,C. Paul - paulch01,,,,,,,,,,,,,,,,,,,,,,
70446,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,426,OKC,,8,IND,T. Warren misses 3-pt jump shot from 27 ft,10,T. Warren - warretj01,3-pt jump shot,miss,27.0,,,,,,,,,,,,,,,,,,,,,,,
70447,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,423,OKC,Defensive rebound by S. Adams,8,IND,,10,,,,,,,,,,S. Adams - adamsst01,defensive,,,,,,,,,,,,,,,,
70448,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,417,OKC,Shooting foul by A. Holiday (drawn by S. Gilgeous-Alexander),8,IND,,10,,,,,,,shooting,A. Holiday - holidaa01,S. Gilgeous-Alexander - gilgesh01,,,,,,,,,,,,,,,,,,
70449,/boxscores/201911120IND.html,regular,Bankers Life Fieldhouse Indianapolis Indiana,November 12 2019,7:00 PM,IND,1,417,OKC,,8,IND,Indiana full timeout,10,,,,,,,,,,,,,,IND,,,,,,,,,,,,,
