,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
472339,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,720,BOS,Jump ball: D. Theis vs. B. Adebayo (J. Crowder gains possession),0,MIA,,0,,,,,,,,,,,,,,,,,,,,,,,,D. Theis - theisda01,B. Adebayo - adebaba01,J. Crowder - crowdja01,
472340,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,705,BOS,,0,MIA,K. Nunn misses 2-pt jump shot from 17 ft,0,K. Nunn - nunnke01,2-pt jump shot,miss,17.0,,,,,,,,,,,,,,,,,,,,,,,
472341,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,702,BOS,Defensive rebound by D. Theis,0,MIA,,0,,,,,,,,,,D. Theis - theisda01,defensive,,,,,,,,,,,,,,,,
472342,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,684,BOS,K. Walker misses 3-pt jump shot from 23 ft,0,MIA,,0,K. Walker - walkeke02,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,
472343,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,681,BOS,,0,MIA,Defensive rebound by B. Adebayo,0,,,,,,,,,,B. Adebayo - adebaba01,defensive,,,,,,,,,,,,,,,,
472344,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,659,BOS,,0,MIA,B. Adebayo misses 2-pt jump shot from 13 ft,0,B. Adebayo - adebaba01,2-pt jump shot,miss,13.0,,,,,,,,,,,,,,,,,,,,,,,
472345,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,658,BOS,Defensive rebound by K. Walker,0,MIA,,0,,,,,,,,,,K. Walker - walkeke02,defensive,,,,,,,,,,,,,,,,
472346,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,651,BOS,Turnover by K. Walker (bad pass; steal by K. Olynyk),0,MIA,,0,,,,,,,,,,,,,,,,,,,,K. Walker - walkeke02,bad pass,steal,K. Olynyk - olynyke01,,,,
472347,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,641,BOS,,0,MIA,K. Olynyk misses 3-pt jump shot from 25 ft,0,K. Olynyk - olynyke01,3-pt jump shot,miss,25.0,,,,,,,,,,,,,,,,,,,,,,,
472348,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,636,BOS,Defensive rebound by J. Brown,0,MIA,,0,,,,,,,,,,J. Brown - brownja02,defensive,,,,,,,,,,,,,,,,
472349,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,620,BOS,J. Brown misses 2-pt hook shot from 8 ft,0,MIA,,0,J. Brown - brownja02,2-pt hook shot,miss,8.0,,,,,,,,,,,,,,,,,,,,,,,
472350,/boxscores/202008040MIA.html,regular,HP Field House Bay Lake Florida,August 4 2020,6:30 PM,MIA,1,619,BOS,,0,MIA,Defensive rebound by K. Olynyk,0,,,,,,,,,,K. Olynyk - olynyke01,defensive,,,,,,,,,,,,,,,,
