,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
317915,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,720,SAC,Jump ball: D. Dedmon vs. L. Kornet (N. Bjelica gains possession),0,CHI,,0,,,,,,,,,,,,,,,,,,,,,,,,D. Dedmon - dedmode01,L. Kornet - kornelu01,N. Bjelica - bjeline01,
317916,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,701,SAC,Turnover by D. Fox (bad pass; steal by T. Satoransk),0,CHI,,0,,,,,,,,,,,,,,,,,,,,D. Fox - foxde01,bad pass,steal,T. Satoranský - satorto01,,,,
317917,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,691,SAC,,0,CHI,Personal foul by D. Dedmon (drawn by L. Kornet),0,,,,,,,personal,D. Dedmon - dedmode01,L. Kornet - kornelu01,,,,,,,,,,,,,,,,,,
317918,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,686,SAC,,0,CHI,Turnover by T. Young (bad pass),0,,,,,,,,,,,,,,,,,,,,T. Young - youngth01,bad pass,,,,,,
317919,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,669,SAC,H. Barnes makes 2-pt layup from 1 ft (assist by D. Fox),2,CHI,,0,H. Barnes - barneha02,2-pt layup,make,1.0,D. Fox - foxde01,,,,,,,,,,,,,,,,,,,,,,
317920,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,651,SAC,,2,CHI,Z. LaVine misses 2-pt layup from 3 ft,0,Z. LaVine - lavinza01,2-pt layup,miss,3.0,,,,,,,,,,,,,,,,,,,,,,,
317921,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,650,SAC,Defensive rebound by D. Dedmon,2,CHI,,0,,,,,,,,,,D. Dedmon - dedmode01,defensive,,,,,,,,,,,,,,,,
317922,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,638,SAC,H. Barnes misses 2-pt layup from 1 ft,2,CHI,,0,H. Barnes - barneha02,2-pt layup,miss,1.0,,,,,,,,,,,,,,,,,,,,,,,
317923,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,636,SAC,Offensive rebound by N. Bjelica,2,CHI,,0,,,,,,,,,,N. Bjelica - bjeline01,offensive,,,,,,,,,,,,,,,,
317924,/boxscores/202001240CHI.html,regular,United Center Chicago Illinois,January 24 2020,8:00 PM,SAC,1,636,SAC,N. Bjelica makes 2-pt layup from 1 ft,4,CHI,,0,N. Bjelica - bjeline01,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,
