,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
287419,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,720,IND,Jump ball: M. Turner vs. G. Dieng (D. Sabonis gains possession),0,MIN,,0,,,,,,,,,,,,,,,,,,,,,,,,M. Turner - turnemy01,G. Dieng - dienggo01,D. Sabonis - sabondo01,
287420,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,705,IND,D. Sabonis misses 2-pt hook shot from 6 ft (block by G. Dieng),0,MIN,,0,D. Sabonis - sabondo01,2-pt hook shot,miss,6.0,,G. Dieng - dienggo01,,,,,,,,,,,,,,,,,,,,,
287421,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,701,IND,Offensive rebound by M. Turner,0,MIN,,0,,,,,,,,,,M. Turner - turnemy01,offensive,,,,,,,,,,,,,,,,
287422,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,697,IND,D. Sabonis makes 2-pt layup from 2 ft (assist by M. Turner),2,MIN,,0,D. Sabonis - sabondo01,2-pt layup,make,2.0,M. Turner - turnemy01,,,,,,,,,,,,,,,,,,,,,,
287423,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,678,IND,,2,MIN,R. Covington makes 2-pt layup from 1 ft (assist by G. Dieng),2,R. Covington - covinro01,2-pt layup,make,1.0,G. Dieng - dienggo01,,,,,,,,,,,,,,,,,,,,,,
287424,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,664,IND,J. Lamb misses 3-pt jump shot from 27 ft,2,MIN,,2,J. Lamb - lambje01,3-pt jump shot,miss,27.0,,,,,,,,,,,,,,,,,,,,,,,
287425,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,660,IND,,2,MIN,Defensive rebound by G. Dieng,2,,,,,,,,,,G. Dieng - dienggo01,defensive,,,,,,,,,,,,,,,,
287426,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,649,IND,,2,MIN,Shooting foul by T. Warren (drawn by A. Wiggins),2,,,,,,,shooting,T. Warren - warretj01,A. Wiggins - wiggian01,,,,,,,,,,,,,,,,,,
287427,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,649,IND,,2,MIN,A. Wiggins makes free throw 1 of 2,3,,,,,,,,,,,,,,,A. Wiggins - wiggian01,make,1 of 2,,,,,,,,,,
287428,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,649,IND,,2,MIN,A. Wiggins misses free throw 2 of 2,3,,,,,,,,,,,,,,,A. Wiggins - wiggian01,miss,2 of 2,,,,,,,,,,
287429,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,647,IND,Defensive rebound by D. Sabonis,2,MIN,,3,,,,,,,,,,D. Sabonis - sabondo01,defensive,,,,,,,,,,,,,,,,
287430,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,636,IND,Turnover by M. Turner (lost ball; steal by R. Covington),2,MIN,,3,,,,,,,,,,,,,,,,,,,,M. Turner - turnemy01,lost ball,steal,R. Covington - covinro01,,,,
287431,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,622,IND,,2,MIN,S. Napier misses 3-pt jump shot from 25 ft,3,S. Napier - napiesh01,3-pt jump shot,miss,25.0,,,,,,,,,,,,,,,,,,,,,,,
287432,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,617,IND,Defensive rebound by T. Warren,2,MIN,,3,,,,,,,,,,T. Warren - warretj01,defensive,,,,,,,,,,,,,,,,
287433,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,605,IND,D. Sabonis misses 2-pt jump shot from 20 ft,2,MIN,,3,D. Sabonis - sabondo01,2-pt jump shot,miss,20.0,,,,,,,,,,,,,,,,,,,,,,,
287434,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,602,IND,,2,MIN,Defensive rebound by J. Culver,3,,,,,,,,,,J. Culver - culveja01,defensive,,,,,,,,,,,,,,,,
287435,/boxscores/202001150MIN.html,regular,Target Center Minneapolis Minnesota,January 15 2020,8:00 PM,IND,1,592,IND,,2,MIN,A. Wiggins misses 2-pt jump shot from 11 ft,3,A. Wiggins - wiggian01,2-pt jump shot,miss,11.0,,,,,,,,,,,,,,,,,,,,,,,
