,Name,NumberOfShots,Team
212,Kawhi Leonard,45.0,LAC
220,Montrezl Harrell,32.0,LAC
217,Paul George,28.0,LAC
215,Lou Williams,26.0,LAC
210,Marcus Morris,24.0,LAC
214,Ivica Zubac,13.0,LAC
208,Reggie Jackson,10.0,LAC
216,Patrick Beverley,8.0,LAC
207,Landry Shamet,7.0,LAC
218,JaMychal Green,6.0,LAC
