,Name,NumberOfShots,Team
491,Bradley Beal,52.0,WAS
496,Shabazz Napier,25.0,WAS
502,Rui Hachimura,18.0,WAS
507,Ish Smith,16.0,WAS
498,Jordan McRae,16.0,WAS
501,Isaiah Thomas,16.0,WAS
493,Troy Brown,15.0,WAS
490,Dāvis Bertāns,10.0,WAS
499,Isaac Bonga,9.0,WAS
500,Ian Mahinmi,9.0,WAS
