,Name,NumberOfShots,Team
131,Nikola Jokić,62.0,DEN
129,Jamal Murray,39.0,DEN
125,Paul Millsap,19.0,DEN
127,Jordan McRae,16.0,DEN
130,Jerami Grant,16.0,DEN
126,Gary Harris,14.0,DEN
121,Will Barton,13.0,DEN
132,Malik Beasley,12.0,DEN
128,Michael Porter,12.0,DEN
124,Monte Morris,10.0,DEN
