,Name,NumberOfShots,Team
87,Collin Sexton,49.0,CLE
93,Andre Drummond,44.0,CLE
89,Tristan Thompson,30.0,CLE
85,Kevin Love,23.0,CLE
86,Darius Garland,22.0,CLE
84,Jordan Clarkson,21.0,CLE
98,Kevin Porter,19.0,CLE
90,Cedi Osman,16.0,CLE
94,Matthew Dellavedova,12.0,CLE
97,Brandon Knight,10.0,CLE
