,Name,NumberOfShots,Team
179,James Harden,86.0,HOU
186,Russell Westbrook,70.0,HOU
180,Robert Covington,24.0,HOU
187,Eric Gordon,20.0,HOU
177,Clint Capela,15.0,HOU
181,Austin Rivers,14.0,HOU
175,Jeff Green,10.0,HOU
188,P.J. Tucker,8.0,HOU
173,Danuel House,7.0,HOU
172,Ben McLemore,6.0,HOU
