,Name,NumberOfShots,Team
61,Zach LaVine,40.0,CHI
65,Coby White,30.0,CHI
60,Lauri Markkanen,23.0,CHI
66,Tomáš Satoranský,21.0,CHI
57,Wendell Carter,17.0,CHI
64,Thaddeus Young,17.0,CHI
58,Kris Dunn,7.0,CHI
67,Ryan Arcidiacono,7.0,CHI
54,Daniel Gafford,3.0,CHI
63,Shaquille Harrison,3.0,CHI
