,Name,NumberOfShots,Team
341,Julius Randle,53.0,NYK
333,RJ Barrett,28.0,NYK
343,Marcus Morris,24.0,NYK
342,Elfrid Payton,19.0,NYK
335,Bobby Portis,14.0,NYK
330,Kevin Knox,12.0,NYK
337,Dennis Smith,10.0,NYK
339,Mitchell Robinson,9.0,NYK
334,Frank Ntilikina,8.0,NYK
336,Taj Gibson,8.0,NYK
