,Name,NumberOfShots,Team
205,James Harden,604.0,HOU
213,Russell Westbrook,438.0,HOU
215,P.J. Tucker,133.0,HOU
208,Austin Rivers,129.0,HOU
206,Robert Covington,104.0,HOU
197,Danuel House,98.0,HOU
214,Eric Gordon,90.0,HOU
199,Jeff Green,69.0,HOU
196,Ben McLemore,64.0,HOU
203,Clint Capela,48.0,HOU
