,Name,NumberOfShots,Team
413,Markelle Fultz,395.0,ORL
411,D.J. Augustin,292.0,ORL
416,Nikola Vučević,242.0,ORL
404,Aaron Gordon,228.0,ORL
421,Evan Fournier,222.0,ORL
420,Michael Carter-Williams,109.0,ORL
405,Terrence Ross,87.0,ORL
415,James Ennis,69.0,ORL
406,Wesley Iwundu,64.0,ORL
417,Khem Birch,57.0,ORL
