,Name,NumberOfShots,Team
493,De'Aaron Fox,348.0,SAC
497,Cory Joseph,251.0,SAC
489,Buddy Hield,213.0,SAC
487,Bogdan Bogdanović,207.0,SAC
488,Nemanja Bjelica,203.0,SAC
484,Harrison Barnes,159.0,SAC
496,Kent Bazemore,93.0,SAC
481,Trevor Ariza,91.0,SAC
483,Yogi Ferrell,69.0,SAC
492,Jabari Parker,68.0,SAC
