,Name,NumberOfShots,Team
8,Trae Young,560.0,ATL
7,Jeff Teague,308.0,ATL
19,Kevin Huerter,213.0,ATL
16,De'Andre Hunter,112.0,ATL
20,Cam Reddish,87.0,ATL
12,DeAndre' Bembry,81.0,ATL
1,Jabari Parker,68.0,ATL
0,John Collins,60.0,ATL
5,Brandon Goodwin,51.0,ATL
10,Alex Len,50.0,ATL
