,Name,NumberOfShots,Team
353,Jrue Holiday,99.0,NOP
350,Lonzo Ball,88.0,NOP
355,Josh Hart,63.0,NOP
360,Brandon Ingram,61.0,NOP
347,Nicolò Melli,34.0,NOP
351,E'Twaun Moore,32.0,NOP
359,Derrick Favors,30.0,NOP
348,Kenrich Williams,27.0,NOP
354,Jaxson Hayes,26.0,NOP
352,J.J. Redick,20.0,NOP
