,Name,NumberOfShots,Team
258,Anthony Davis,117.0,LAL
249,Danny Green,105.0,LAL
250,LeBron James,104.0,LAL
263,Alex Caruso,93.0,LAL
261,Kentavious Caldwell-Pope,78.0,LAL
255,Rajon Rondo,62.0,LAL
253,Avery Bradley,43.0,LAL
264,Dwight Howard,39.0,LAL
251,JaVale McGee,38.0,LAL
254,Markieff Morris,37.0,LAL
