,Name,NumberOfShots,Team
85,Devonte' Graham,62.0,CHO
83,Terry Rozier,61.0,CHO
87,P.J. Washington,51.0,CHO
86,Marvin Williams,41.0,CHO
77,Miles Bridges,40.0,CHO
88,Cody Zeller,40.0,CHO
84,Cody Martin,39.0,CHO
89,Malik Monk,25.0,CHO
75,Dwayne Bacon,23.0,CHO
82,Nicolas Batum,17.0,CHO
