,Name,NumberOfShots,Team
293,Jimmy Butler,144.0,MIA
294,Bam Adebayo,101.0,MIA
289,Jae Crowder,86.0,MIA
300,Derrick Jones,64.0,MIA
299,Kendrick Nunn,59.0,MIA
290,Goran Dragić,57.0,MIA
303,Kelly Olynyk,49.0,MIA
287,Duncan Robinson,49.0,MIA
288,Solomon Hill,44.0,MIA
296,Tyler Herro,42.0,MIA
