,Name,NumberOfShots,Team
465,Kent Bazemore,74.0,POR
463,Damian Lillard,73.0,POR
455,Trevor Ariza,69.0,POR
454,CJ McCollum,62.0,POR
450,Gary Trent,57.0,POR
458,Carmelo Anthony,54.0,POR
461,Mario Hezonja,40.0,POR
449,Anfernee Simons,32.0,POR
448,Hassan Whiteside,28.0,POR
460,Jusuf Nurkić,20.0,POR
