,Name,NumberOfShots,Team
236,Kawhi Leonard,133.0,LAC
243,Paul George,87.0,LAC
241,Patrick Beverley,62.0,LAC
245,Maurice Harkless,58.0,LAC
234,Marcus Morris,58.0,LAC
240,Lou Williams,53.0,LAC
246,Montrezl Harrell,44.0,LAC
244,JaMychal Green,31.0,LAC
247,Jerome Robinson,28.0,LAC
228,Rodney McGruder,26.0,LAC
