,Name,NumberOfShots,Team
498,Dejounte Murray,111.0,SAS
491,DeMar DeRozan,70.0,SAS
500,Patty Mills,53.0,SAS
492,Derrick White,44.0,SAS
495,LaMarcus Aldridge,36.0,SAS
490,Rudy Gay,35.0,SAS
489,Bryn Forbes,33.0,SAS
501,Lonnie Walker,32.0,SAS
504,Trey Lyles,28.0,SAS
493,Jakob Poeltl,19.0,SAS
