,Name,NumberOfShots,Team
110,L. Dončić - doncilu01,270.0,DAL
118,D. Wright - wrighde01,111.0,DAL
124,D. Powell - poweldw01,75.0,DAL
116,D. Finney-Smith - finnedo01,72.0,DAL
112,T. Hardaway - hardati02,71.0,DAL
113,K. Porziņģis - porzikr01,60.0,DAL
122,W. Cauley-Stein - caulewi01,57.0,DAL
111,B. Marjanović - marjabo01,56.0,DAL
125,M. Kleber - klebima01,52.0,DAL
119,S. Curry - curryse01,52.0,DAL
