,Name,NumberOfShots,Team
415,B. Simmons - simmobe01,198.0,PHI
425,T. Harris - harrito02,155.0,PHI
426,J. Embiid - embiijo01,127.0,PHI
421,A. Burks - burksal01,98.0,PHI
418,A. Horford - horfoal01,78.0,PHI
431,J. Ennis - ennisja01,71.0,PHI
416,G. Robinson - robingl02,68.0,PHI
429,J. Richardson - richajo01,66.0,PHI
422,S. Milton - miltosh01,55.0,PHI
432,R. Neto - netora01,49.0,PHI
