,Name,NumberOfShots,Team
54,S. Dinwiddie - dinwisp01,215.0,BRK
37,J. Harris - harrijo01,165.0,BRK
55,C. LeVert - leverca01,112.0,BRK
44,J. Allen - allenja01,96.0,BRK
59,D. Jordan - jordade01,66.0,BRK
52,G. Temple - templga01,62.0,BRK
53,K. Irving - irvinky01,61.0,BRK
58,T. Luwawu-Cabarrot - luwawti01,52.0,BRK
38,T. Waller-Prince - princta02,47.0,BRK
46,D. Musa - musadz01,39.0,BRK
