,Name,NumberOfShots,Team
321,G. Antetokounmpo - antetgi01,320.0,MIL
318,E. Bledsoe - bledser01,201.0,MIL
305,D. DiVincenzo - divindo01,115.0,MIL
319,G. Hill - hillge01,95.0,MIL
308,K. Middleton - middlkh01,87.0,MIL
309,B. Lopez - lopezbr01,84.0,MIL
314,E. İlyasova - ilyaser01,68.0,MIL
312,P. Connaughton - connapa01,54.0,MIL
313,W. Matthews - matthwe02,44.0,MIL
310,S. Brown - brownst02,32.0,MIL
