,Name,NumberOfShots,Team
247,L. James - jamesle01,415.0,LAL
256,A. Davis - davisan02,187.0,LAL
249,K. Kuzma - kuzmaky01,118.0,LAL
259,K. Caldwell-Pope - caldwke01,103.0,LAL
252,R. Rondo - rondora01,93.0,LAL
262,D. Howard - howardw01,80.0,LAL
261,A. Caruso - carusal01,79.0,LAL
248,J. McGee - mcgeeja01,60.0,LAL
251,M. Morris - morrima02,54.0,LAL
246,D. Green - greenda02,50.0,LAL
