,Name,NumberOfShots,Team
204,Robert Covington,452.0,HOU
203,James Harden,431.0,HOU
214,P.J. Tucker,427.0,HOU
212,Russell Westbrook,396.0,HOU
201,Clint Capela,369.0,HOU
195,Danuel House,252.0,HOU
207,Austin Rivers,176.0,HOU
197,Jeff Green,164.0,HOU
194,Ben McLemore,145.0,HOU
209,Gary Clark,97.0,HOU
