,Name,NumberOfShots,Team
329,Giannis Antetokounmpo,813.0,MIL
316,Khris Middleton,402.0,MIL
317,Brook Lopez,290.0,MIL
313,Donte DiVincenzo,276.0,MIL
326,Eric Bledsoe,275.0,MIL
320,Pat Connaughton,258.0,MIL
322,Ersan İlyasova,244.0,MIL
324,Marvin Williams,188.0,MIL
321,Wesley Matthews,156.0,MIL
318,Sterling Brown,153.0,MIL
