,Name,NumberOfShots,Team
437,Joel Embiid,490.0,PHI
436,Tobias Harris,450.0,PHI
429,Al Horford,373.0,PHI
426,Ben Simmons,331.0,PHI
432,Alec Burks,242.0,PHI
442,James Ennis,197.0,PHI
434,Mike Scott,189.0,PHI
427,Glenn Robinson,189.0,PHI
439,Furkan Korkmaz,156.0,PHI
440,Josh Richardson,144.0,PHI
