,Name,NumberOfShots,Team
395,Steven Adams,423.0,OKC
392,Shai Gilgeous-Alexander,399.0,OKC
398,Chris Paul,372.0,OKC
396,Danilo Gallinari,321.0,OKC
393,Darius Bazley,261.0,OKC
400,Dennis Schröder,241.0,OKC
390,Nerlens Noel,233.0,OKC
402,Hamidou Diallo,127.0,OKC
394,Mike Muscala,96.0,OKC
389,Abdel Nader,88.0,OKC
