,Name,NumberOfShots,Team
303,Bam Adebayo,708.0,MIA
298,Jae Crowder,438.0,MIA
302,Jimmy Butler,370.0,MIA
312,Kelly Olynyk,327.0,MIA
305,Tyler Herro,308.0,MIA
294,Duncan Robinson,275.0,MIA
301,Meyers Leonard,231.0,MIA
299,Goran Dragić,214.0,MIA
308,Kendrick Nunn,188.0,MIA
309,Derrick Jones,173.0,MIA
