,Name,NumberOfShots,Team
183,Marquese Chriss,251.0,GSW
179,Draymond Green,243.0,GSW
174,Alec Burks,242.0,GSW
180,Willie Cauley-Stein,231.0,GSW
190,Andrew Wiggins,208.0,GSW
172,Damion Lee,207.0,GSW
192,Eric Paschall,193.0,GSW
173,Glenn Robinson,189.0,GSW
182,D'Angelo Russell,160.0,GSW
188,Omari Spellman,142.0,GSW
