,Name,NumberOfShots,Team
34,Jayson Tatum,544.0,BOS
22,Jaylen Brown,405.0,BOS
32,Daniel Theis,375.0,BOS
36,Gordon Hayward,310.0,BOS
26,Marcus Smart,262.0,BOS
28,Kemba Walker,244.0,BOS
29,Brad Wanamaker,154.0,BOS
24,Grant Williams,138.0,BOS
25,Semi Ojeleye,129.0,BOS
23,Robert Williams,117.0,BOS
