,Name,NumberOfShots,Team
111,Luka Dončić,550.0,DAL
115,Kristaps Porziņģis,463.0,DAL
127,Maxi Kleber,305.0,DAL
118,Dorian Finney-Smith,282.0,DAL
124,Willie Cauley-Stein,231.0,DAL
114,Tim Hardaway,225.0,DAL
120,Delon Wright,212.0,DAL
112,Boban Marjanović,160.0,DAL
126,Dwight Powell,152.0,DAL
122,Justin Jackson,130.0,DAL
