,Name,NumberOfShots,Team
341,Lonzo Ball,101.0,NOP
344,Jrue Holiday,80.0,NOP
352,Brandon Ingram,50.0,NOP
343,J.J. Redick,30.0,NOP
336,Nickeil Alexander-Walker,28.0,NOP
346,Josh Hart,26.0,NOP
350,Derrick Favors,19.0,NOP
345,Jaxson Hayes,17.0,NOP
338,Nicolò Melli,13.0,NOP
337,Zion Williamson,11.0,NOP
