,Name,NumberOfShots,Team
173,D'Angelo Russell,74.0,GSW
166,Alec Burks,47.0,GSW
170,Draymond Green,47.0,GSW
181,Andrew Wiggins,37.0,GSW
168,Ky Bowman,32.0,GSW
164,Damion Lee,25.0,GSW
183,Eric Paschall,22.0,GSW
169,Jordan Poole,22.0,GSW
179,Omari Spellman,22.0,GSW
165,Glenn Robinson,20.0,GSW
