,Name,NumberOfShots,Team
395,Markelle Fultz,67.0,ORL
393,D.J. Augustin,50.0,ORL
402,Evan Fournier,45.0,ORL
386,Aaron Gordon,32.0,ORL
387,Terrence Ross,30.0,ORL
401,Michael Carter-Williams,29.0,ORL
397,Nikola Vučević,23.0,ORL
396,James Ennis,19.0,ORL
392,Jonathan Isaac,14.0,ORL
389,Mohamed Bamba,7.0,ORL
