,Name,NumberOfShots,Team
243,LeBron James,153.0,LAL
251,Anthony Davis,63.0,LAL
248,Rajon Rondo,57.0,LAL
254,Kentavious Caldwell-Pope,38.0,LAL
256,Alex Caruso,35.0,LAL
247,Markieff Morris,32.0,LAL
245,Kyle Kuzma,29.0,LAL
242,Danny Green,28.0,LAL
244,JaVale McGee,20.0,LAL
246,Avery Bradley,20.0,LAL
