,Name,NumberOfShots,Team
140,Nikola Jokić,120.0,DEN
138,Jamal Murray,87.0,DEN
143,Mason Plumlee,39.0,DEN
129,Will Barton,35.0,DEN
132,Monte Morris,31.0,DEN
134,Gary Harris,27.0,DEN
133,Paul Millsap,24.0,DEN
139,Jerami Grant,20.0,DEN
141,Malik Beasley,20.0,DEN
137,Michael Porter,19.0,DEN
