,Name,NumberOfShots,Team
359,RJ Barrett,46.0,NYK
368,Elfrid Payton,44.0,NYK
367,Julius Randle,42.0,NYK
360,Frank Ntilikina,35.0,NYK
369,Marcus Morris,29.0,NYK
363,Dennis Smith,21.0,NYK
366,Maurice Harkless,19.0,NYK
355,Kevin Knox,14.0,NYK
361,Bobby Portis,12.0,NYK
354,Damyean Dotson,9.0,NYK
