,Name,NumberOfShots,Team
262,D. Robinson - robindu01,332.0,MIA
265,J. Crowder - crowdja01,190.0,MIA
273,T. Herro - herroty01,164.0,MIA
266,G. Dragić - dragigo01,161.0,MIA
275,K. Nunn - nunnke01,149.0,MIA
279,K. Olynyk - olynyke01,112.0,MIA
263,S. Hill - hillso01,65.0,MIA
268,M. Leonard - leoname01,55.0,MIA
269,J. Butler - butleji01,44.0,MIA
276,D. Jones - jonesde02,41.0,MIA
