,Name,NumberOfShots,Team
161,D. Russell - russeda01,158.0,GSW
155,A. Burks - burksal01,119.0,GSW
169,A. Wiggins - wiggian01,111.0,GSW
153,D. Lee - leeda03,85.0,GSW
154,G. Robinson - robingl02,77.0,GSW
158,J. Poole - poolejo01,74.0,GSW
167,O. Spellman - spellom01,43.0,GSW
171,E. Paschall - pascher01,37.0,GSW
159,D. Green - greendr01,36.0,GSW
157,K. Bowman - bowmaky01,33.0,GSW
