,Name,NumberOfShots,Team
429,C. McCollum - mccolcj01,308.0,POR
432,C. Anthony - anthoca01,182.0,POR
437,D. Lillard - lillada01,100.0,POR
424,H. Whiteside - whiteha01,81.0,POR
425,A. Simons - simonan01,71.0,POR
426,G. Trent - trentga02,54.0,POR
433,R. Hood - hoodro01,34.0,POR
439,K. Bazemore - bazemke01,33.0,POR
435,M. Hezonja - hezonma01,26.0,POR
438,S. Labissière - labissk01,24.0,POR
