,Name,NumberOfShots,Team
340,B. Ingram - ingrabr01,160.0,NOP
333,J. Holiday - holidjr01,92.0,NOP
332,J. Redick - redicjj01,76.0,NOP
331,E. Moore - mooreet01,70.0,NOP
337,F. Jackson - jacksfr01,37.0,NOP
330,L. Ball - balllo01,33.0,NOP
327,N. Melli - mellini01,27.0,NOP
339,D. Favors - favorde01,26.0,NOP
325,N. Alexander-Walker - alexani01,14.0,NOP
329,J. Okafor - okafoja01,14.0,NOP
