,Name,NumberOfShots,Team
54,C. LeVert - leverca01,121.0,BRK
52,K. Irving - irvinky01,82.0,BRK
53,S. Dinwiddie - dinwisp01,70.0,BRK
35,J. Harris - harrijo01,47.0,BRK
50,T. Johnson - johnsty01,47.0,BRK
51,G. Temple - templga01,37.0,BRK
36,T. Waller-Prince - princta02,34.0,BRK
38,W. Chandler - chandwi01,20.0,BRK
37,T. Prince - princta02,15.0,BRK
42,J. Allen - allenja01,11.0,BRK
