,Name,NumberOfShots,Team
137,N. Jokić - jokicni01,287.0,DEN
135,J. Murray - murraja01,229.0,DEN
130,M. Morris - morrimo01,138.0,DEN
127,W. Barton - bartowi01,85.0,DEN
136,J. Grant - grantje01,64.0,DEN
131,P. Millsap - millspa01,58.0,DEN
132,G. Harris - harriga01,51.0,DEN
138,M. Beasley - beaslma01,51.0,DEN
133,J. McRae - mcraejo01,50.0,DEN
134,M. Porter - portemi01,50.0,DEN
