,Name,NumberOfShots,Team
458,D. Fox - foxde01,141.0,SAC
455,B. Hield - hieldbu01,113.0,SAC
453,B. Bogdanović - bogdabo01,96.0,SAC
462,C. Joseph - josepco01,60.0,SAC
449,H. Barnes - barneha02,59.0,SAC
452,R. Holmes - holmeri01,46.0,SAC
454,N. Bjelica - bjeline01,43.0,SAC
441,H. Giles - gilesha01,42.0,SAC
448,Y. Ferrell - ferreyo01,40.0,SAC
461,K. Bazemore - bazemke01,33.0,SAC
