,Name,NumberOfShots,Team
371,Mitchell Robinson,186.0,NYK
373,Julius Randle,151.0,NYK
368,Taj Gibson,111.0,NYK
367,Bobby Portis,80.0,NYK
375,Marcus Morris,70.0,NYK
372,Maurice Harkless,55.0,NYK
374,Elfrid Payton,52.0,NYK
365,RJ Barrett,50.0,NYK
361,Kevin Knox,28.0,NYK
366,Frank Ntilikina,23.0,NYK
